error_date,error_url,status_code,term_source,language_code,ollama_translated_term
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,om,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,kj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,mr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,lo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,xh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,dv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ve,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,oj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,az,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,co,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,vi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,tk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,pl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ro,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ka,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,om,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,se,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,om,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,oc,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ur,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,to,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,wa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ts,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,bn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,uk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,en,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,pa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,os,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,oj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ce,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,is,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,et,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ja,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,za,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,gv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ch,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,zu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ko,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,zu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ha,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,fi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ca,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,br,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,om,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,yi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,be,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,pi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,it,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,aa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ab,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,si,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,uz,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,oc,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,tl,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,br,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,el,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,ay,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,eu,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,be,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,ca,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,fo,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,ak,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,hr,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,am,
2025-06-03,ollama.chat - KeyError or ValueError,400,Computational Humanities,gn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,gv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ru,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ht,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,eo,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ku,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,pt,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,om,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,cr,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ee,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nr,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,bi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ce,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ho,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ko,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,so,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,si,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nb,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,da,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,dv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,os,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,la,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,br,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kw,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fj,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ia,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ae,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,hr,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fo,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ar,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sr,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mk,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kj,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,he,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,az,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,as,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,bg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sh,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sl,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mr,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,se,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ch,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,be,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nd,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,rm,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ab,
2026-03-15,ollama.chat - KeyError or ValueError,400,Computational Humanities,aa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,or,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sk,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,gd,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,gn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ln,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,ba,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kr,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bi,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,za,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,hu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ca,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,km,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bs,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,af,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lo,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,pi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,eu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,dz,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bm,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,oc,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,gl,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lt,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ig,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ny,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mt,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,en,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,cu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ky,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ak,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ja,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nv,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ca,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,pa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ng,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,es,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,nl,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,qu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,is,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sd,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ne,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,eo,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bh,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fr,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,lg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,dv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,av,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,iu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,oj,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sm,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mg,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ml,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fy,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ay,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,el,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bm,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bn,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,bm,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,aa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ff,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sq,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,cv,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,cy,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,na,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,hi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bo,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,am,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,bh,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,be,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,am,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ka,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,bo,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,br,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,cy,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,rw,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ki,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,cr,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,aa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sg,
2026-03-15,ollama.chat - Request Timeout,408,Computational Humanities,be,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ak,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,et,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ab,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,mh,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ii,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,an,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bs,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ae,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,fa,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,el,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ks,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ps,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kk,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,zu,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,co,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ms,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,bh,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kl,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,io,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,af,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sc,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,my,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,hz,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,co,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,jv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,no,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,dz,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,lb,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,de,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ce,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,sn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,it,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,kn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,li,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ik,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,gu,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ru,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ha,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,os,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,av,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,de,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,az,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,cs,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,as,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,cu,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,an,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,hy,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,rn,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ba,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,pl,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,cv,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,id,
2026-03-15,ollama.chat - Parsing Error,400,Computational Humanities,ee,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,fi,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,cs,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ga,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ie,
2026-03-15,ollama.chat - General Exception,500,Computational Humanities,ro,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,sc,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,sa,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,kw,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ny,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,qu,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,an,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,it,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,io,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,tl,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,hi,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,fj,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,rm,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,bo,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,mk,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,fa,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,nv,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,sq,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ay,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ps,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ko,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,gv,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,eu,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,mt,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,wa,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ca,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,bm,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,sm,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,war,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,vec,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,mwl,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,jbo,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,cdo,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,zh-classical,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,arc,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,pih,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,tlh,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,sco,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,hak,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,bar,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,gil,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,lan,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,zh-tw,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,tet,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,xmf,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,nap,
2026-04-07,ollama.chat - Parsing Error,400,Digital Humanities,lij,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,bg,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,zh-min-nan,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,ch,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,cr,
2026-04-18,Ollama translation failed: 'utf-8' codec can't encode characters in position 2-4: surrogates not allowed,500,Ollama,,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,my,
2026-04-18,ollama.chat - Parsing Error,400,Digital Humanities,tokipona,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,cja,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,tgx,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,cad,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,sam,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ojs,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,mgo,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,lzh,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,lol,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,lab,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,kkj,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,glk,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,gwi,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,gez,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ebu,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,grt,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,wbq,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ett,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,sei,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ii,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ro,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,unx,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,tcy,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,xpr,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,xld,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,mnc,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,hop,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,mga,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tw,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ace,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,pro,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,scn,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,yao,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,szl,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,amo,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,wae,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,aoz,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,as,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,zh-yue,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,den,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,br,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,tht,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ttt,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,car,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,zbl,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bla,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ak,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,aln,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ary,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ase,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,to,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bew,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,was,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,ike,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,osa,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,kht,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,gld,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,gn,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,goh,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,guc,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bss,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,lis,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,crs,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,qug,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,sux,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,gvr,
2026-04-20,ollama.chat - Parsing Error,400,Digital Humanities,bxr,
