error_date,error_url,status_code,term_source,language_code,ollama_translated_term
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,gu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ki,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,bh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ro,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,bg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,cs,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,nb,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,et,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,lv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,nd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,es,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,pa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,so,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,se,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ru,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ur,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ii,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ro,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ce,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,lt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,lu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,be,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,cy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ar,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,nr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,am,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ak,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ik,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,av,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,no,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ar,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ro,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,nn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,oj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,wa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,za,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ng,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,yi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,zu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,pi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,en,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,av,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ae,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ay,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,sk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,id,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ii,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ff,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,nl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,nr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,na,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,wo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,xh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ie,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,kw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,fy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ig,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ia,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,vo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ja,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lb,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,km,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,te,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,hu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ky,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,or,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,pl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,la,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ak,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ml,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,uk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ve,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ml,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,nv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sc,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,pa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,jv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,nv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,qu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,om,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ee,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,rm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,iu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,os,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,cu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,gv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ug,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,oc,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,st,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,da,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,na,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ku,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,rw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,cv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,eo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,co,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,oc,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,hr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ng,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,fo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,li,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ny,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,xh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sq,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,am,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,zu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,bn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,gn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,bi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,yo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ti,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,to,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,br,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,xh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,my,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ch,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,cy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,io,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,ab,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,cr,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,nv,
2026-04-03,ollama.chat - Parsing Error,400,Digital Humanities,kn,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,chr,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,cu,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,fi,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,den,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,efi,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,hdn,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,kao,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,lbw,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,ojb,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,rkt,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,sad,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,bat-smg,
2026-04-19,ollama.chat - Parsing Error,400,Digital Humanities,wbp,
