review_kind,case_id,review_tier,reviewer_decision,reviewer_family_name,reviewer_iso639_5,reviewer_notes,language_code,language_name,sources,iso639_2_t,n_languages,sample_languages,family_name_iso,family_name_glottolog,choice,category,chosen_family_name,rationale,json_iso639_5,json_family_name,raw_family_name,family_name_reconciled,glottolog_family,glottolog_validation_status,glottolog_changed_family,has_cldr_iso6395_hierarchy,coherence_issue,suggested_iso639_5,suggested_family_name,suggestion_confidence,suggestion_reason,json_rationale,analysis_family_name,analysis_mapping_action,analysis_review_status,analysis_mapping_reason,analysis_policy_source
json_fallback_language,json:myx,REFERENCE_ONLY,,,,,myx,Masaaba,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Uganda. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mdt,REFERENCE_ONLY,,,,,mdt,Mbere,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mgy,REFERENCE_ONLY,,,,,mgy,Mbunga,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:byv,REFERENCE_ONLY,,,,,byv,Medumba,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mer,REFERENCE_ONLY,,,,,mer,Meru,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Kenya. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mgo,REFERENCE_ONLY,,,,,mgo,Metaʼ,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lol,REFERENCE_ONLY,,,,,lol,Mongo,cldr|iso639_2,lol,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of the DRC. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mos,REFERENCE_ONLY,,,,,mos,Mossi,cldr|iso639_2,mos,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Gur (Oti-Volta) Niger-Congo language of Burkina Faso. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mua,REFERENCE_ONLY,,,,,mua,Mundang,cldr,,,,,,,,,,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Central Sudanic Nilo-Saharan language of Chad/Cameroon. ISO 639-5: ssa.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ndc,REFERENCE_ONLY,,,,,ndc,Ndau,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Zimbabwe/Mozambique. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ng,REFERENCE_ONLY,,,,,ng,Ndonga,cldr|iso639_1|iso639_2|wikimedia,ndo,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,"Ndonga (Oshindonga) is a dialect of Oshiwambo, a Southern Bantu language spoken in Namibia. ISO 639-5: bnt (Bantu languages).",Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:wni,REFERENCE_ONLY,,,,,wni,Ndzwani Comorian,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,"Bantu language of Anjouan, Comoros. ISO 639-5: bnt.",Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:zdj,REFERENCE_ONLY,,,,,zdj,Ngazidja Comorian,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Grande Comore. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nnh,REFERENCE_ONLY,,,,,nnh,Ngiemboon,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:jgo,REFERENCE_ONLY,,,,,jgo,Ngomba,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:fuv,REFERENCE_ONLY,,,,,fuv,Nigerian Fulfulde,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Atlantic Niger-Congo language of Nigeria. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nd,REFERENCE_ONLY,,,,,nd,North Ndebele,cldr|iso639_1|iso639_2|wikimedia,nde,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,"North Ndebele (isiNdebele) is a Southern Bantu Nguni language of Zimbabwe, closely related to Zulu. ISO 639-5: bnt (Bantu languages).",Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nym,REFERENCE_ONLY,,,,,nym,Nyamwezi,cldr|iso639_2,nym,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nyn,REFERENCE_ONLY,,,,,nyn,Nyankole,cldr|iso639_2,nyn,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Uganda. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tog,REFERENCE_ONLY,,,,,tog,Nyasa Tonga,cldr|iso639_2,tog,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Malawi/Mozambique. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nyo,REFERENCE_ONLY,,,,,nyo,Nyoro,cldr|iso639_2,nyo,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Uganda. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:nzi,REFERENCE_ONLY,,,,,nzi,Nzima,cldr|iso639_2,nzi,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Kwa Niger-Congo language of Ghana/Côte d'Ivoire. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ann,REFERENCE_ONLY,,,,,ann,Obolo,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Cross River Niger-Congo language of Nigeria. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:puu,REFERENCE_ONLY,,,,,puu,Punu,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Gabon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:rof,REFERENCE_ONLY,,,,,rof,Rombo,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:rng,REFERENCE_ONLY,,,,,rng,Ronga,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Mozambique. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:rwk,REFERENCE_ONLY,,,,,rwk,Rwa,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:saf,REFERENCE_ONLY,,,,,saf,Safaliba,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Gur Niger-Congo language of Ghana. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:sbp,REFERENCE_ONLY,,,,,sbp,Sangu,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:syi,REFERENCE_ONLY,,,,,syi,Seki,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon/Gabon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:seh,REFERENCE_ONLY,,,,,seh,Sena,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Mozambique. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:srr,REFERENCE_ONLY,,,,,srr,Serer,cldr|iso639_2,srr,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Atlantic Niger-Congo language of Senegal/Gambia. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ksb,REFERENCE_ONLY,,,,,ksb,Shambala,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:xog,REFERENCE_ONLY,,,,,xog,Soga,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Uganda. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:suk,REFERENCE_ONLY,,,,,suk,Sukuma,cldr|iso639_2,suk,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dav,REFERENCE_ONLY,,,,,dav,Taita,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Kenya. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tem,REFERENCE_ONLY,,,,,tem,Timne,cldr|iso639_2,tem,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Atlantic Niger-Congo language of Sierra Leone. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:tiv,REFERENCE_ONLY,,,,,tiv,Tiv,cldr|iso639_2,tiv,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Benue-Congo Niger-Congo language of Nigeria/Cameroon. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ttj,REFERENCE_ONLY,,,,,ttj,Tooro,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Uganda. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kcg,REFERENCE_ONLY,,,,,kcg,Tyap,cldr,,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Plateau Niger-Congo language of Nigeria. ISO 639-5: nic.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:umb,REFERENCE_ONLY,,,,,umb,Umbundu,cldr|iso639_2,umb,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Angola. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:vun,REFERENCE_ONLY,,,,,vun,Vunjo,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:wo,REFERENCE_ONLY,,,,,wo,Wolof,cldr|iso639_1|iso639_2|wikimedia,wol,,,,,,,,,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,"Wolof is a Niger-Congo language of the Atlantic-Congo (Senegambian) branch, spoken primarily in Senegal, Gambia, and Mauritania. ISO 639-5: nic (Niger-Kordofanian languages).",Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:yav,REFERENCE_ONLY,,,,,yav,Yangben,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:yao,REFERENCE_ONLY,,,,,yao,Yao,cldr|iso639_2,yao,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Malawi/Mozambique/Tanzania. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ybb,REFERENCE_ONLY,,,,,ybb,Yemba,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,Atlantic-Congo,Glottolog reclassified,True,True,,,,,,Bantu language of Cameroon. ISO 639-5: bnt.,Atlantic-Congo,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:buc,REFERENCE_ONLY,,Austronesian languages,,,buc,Bushi,cldr,,,,,,,,,,bnt,Niger-Kordofanian languages,Niger-Kordofanian languages,Austronesian,Austronesian,Glottolog reclassified,True,True,,,,,,Bantu language of Mayotte. ISO 639-5: bnt.,Austronesian languages,normalize_variant,accepted,Normalizes variant spelling to existing label: Austronesian languages.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ace,REFERENCE_ONLY,,,,,ace,Acehnese,cldr|iso639_2,ace,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of northern Sumatra. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ban,REFERENCE_ONLY,,,,,ban,Balinese,cldr|iso639_2,ban,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of Bali. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bjn,REFERENCE_ONLY,,,,,bjn,Banjar,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of South Kalimantan. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bbc,REFERENCE_ONLY,,,,,bbc,Batak Toba,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of North Sumatra. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bew,REFERENCE_ONLY,,,,,bew,Betawi,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian creole/dialect of Jakarta. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bku,REFERENCE_ONLY,,,,,bku,Buhid,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Philippine language of Mindoro. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:cps,REFERENCE_ONLY,,,,,cps,Capiznon,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Philippine language of Capiz province. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dtp,REFERENCE_ONLY,,,,,dtp,Central Dusun,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,"Austronesian language of Sabah, Malaysia. ISO 639-5: map.",Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:chk,REFERENCE_ONLY,,,,,chk,Chuukese,cldr|iso639_2,chk,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,"Oceanic Austronesian language of Chuuk, Micronesia. ISO 639-5: map.",Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:fud,REFERENCE_ONLY,,,,,fud,East Futuna,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Polynesian language of Wallis and Futuna. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:cjm,REFERENCE_ONLY,,,,,cjm,Eastern Cham,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of Vietnam. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:fil,REFERENCE_ONLY,,,,,fil,Filipino,cldr|iso639_2,fil,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Standardized register of Tagalog; Philippine language. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:gay,REFERENCE_ONLY,,,,,gay,Gayo,cldr|iso639_2,gay,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Austronesian language of northern Sumatra. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:gor,REFERENCE_ONLY,,,,,gor,Gorontalo,cldr|iso639_2,gor,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Austronesian language of Sulawesi. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hnn,REFERENCE_ONLY,,,,,hnn,Hanunoo,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Philippine language of Mindoro. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hil,REFERENCE_ONLY,,,,,hil,Hiligaynon,cldr|iso639_2,hil,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Philippine language of the Western Visayas. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:iba,REFERENCE_ONLY,,,,,iba,Iban,cldr|iso639_2,iba,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of Sarawak/Kalimantan. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kaw,REFERENCE_ONLY,,,,,kaw,Kawi,cldr|iso639_2,kaw,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,"Old Javanese, an Austronesian literary language of Java. ISO 639-5: map.",Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kvr,REFERENCE_ONLY,,,,,kvr,Kerinci,cldr,,,,,,,,,,map,Austronesian languages,Austronesian languages,Austronesian languages,Austronesian,Glottolog agreed,False,True,,,,,,Malayo-Polynesian language of Sumatra. ISO 639-5: map.,Austronesian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
